tweet_id,text,keyword
1473817666020331520,"@thiagoferreira Hj descobri que roubaram meu estepe, o macaco e a chave de roda do meu.",macaco
1473817623683026945,"RT @complexoCPX: Foi morador que me falou que todo mundo gostou…🎶
Tropa do macaco russo é a melhor gestão!!🦧🚩❤️ https://t.co/tOk7v0j6dc",macaco
1473817567668183042,@Wave2285 Ninguém mandou a @milicianjaa oferecer banana pra macaco 😂😂😂,macaco
1473817427838443521,eu e meus amgs somos um bando de macaco https://t.co/dAoe6ejnEa,macaco
1473817382971920398,"RT @complexoCPX: Foi morador que me falou que todo mundo gostou…🎶
Tropa do macaco russo é a melhor gestão!!🦧🚩❤️ https://t.co/tOk7v0j6dc",macaco
1473817184707219456,"@eustasskidmito fui capacitista onde ein? kkkkkkkkk
acho melhor você começar a ler sobre as leis e afins pra entender sobre a forma que se usa a palavra ""macaco"".//",macaco
1473816992075374597,@TheAbyssVtuber cola do macaco e uma verdadera delicia,macaco
1473816836856815623,RT @moarajuliana: assistindo get back e lembrando da vez que o macaco louco arrumou uma namorada que era tipo a yoko https://t.co/HCwqCYpQ9P,macaco
1473816796646055936,@Ant_Cami @lesbochabashira eu so postei por que ela tbm tinha xingado o cara de macaco e de indio,macaco
1473816778967031810,@neospfc @BasedFelipe @rhuaan17 se 110 jogos não muda eu sou um macaco,macaco
1473816768560906241,já fui mt otária bobinha agora nao deito p ngm mente do humano ja disse moro vemndo macaco,macaco
1473816581247483907,to muito triste eu quero um macaco 😭😭,macaco
1473816167303294988,@eitabicho_jojo acho completamente justo. Foda ficar dando palco pra macaco dançar tbm,macaco
1473816122818498564,Itin macaco de trança x itin caixa d’agua a luta do seculo,macaco
1473815931205922822,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473815822682542082,"@Ari_anne190 @Jhax13 @LumenaAleluia Ele assume pra si um senhorio de ditar tanto o q seu “igual” deve entender, deve dizer, deve fazer e deve aceitar. Tudo isso num contexto de submissão e desumanização histórica de negros diante de brancos neste país.

Quando explico q o racismo é mais do q xingar de macaco…",macaco
1473815291033436171,"@rebanhodamm Banana 
Melancia 
Pera 
Manga
Abacate 

Verde 
Roxo 
Rosa 
Preto 
Cinza

Gato
Cachorro 
Papagaio 
Peixe 
Macaco",macaco
1473815101064974337,@IncelPaulista Apresento pra vocês o verdadeiro macaco aranha https://t.co/HULOJ0axUa,macaco
1473814790237831172,RT @AndrCav: Queria voltar ao macaco,macaco
1473814781740355584,Culpa daquele macaco veio que é péssimo articulador e dos caciques que so visam seus mandatos. Quero que se fodam meeesmo,macaco
1473814751222419457,"@g1 Darwin e Spencer estavam errados, o homem não veio do macaco, veio de um ancestral com 4 patas, ele evoluiu e ficou em pé para poder tocar campanhinhas dos outros. https://t.co/VeUMSmgAKh",macaco
1473814745463537665,@gustavinsfc cade o seu macaco,macaco
1473814701821857795,"tava td bem até o ""macaco"" https://t.co/waWyvLk8Mq",macaco
1473814415690637315,"@dez_no_macaco @lanadeholanda Qdo é que as pessoas adultas e minimamente politizadas vão entender que REVOLUÇÃO não se faz com eleição, e que a esquerda, que o PT, nunca estive no PODER, e sim no governo.",macaco
1473814134626074627,"RT @complexoCPX: Foi morador que me falou que todo mundo gostou…🎶
Tropa do macaco russo é a melhor gestão!!🦧🚩❤️ https://t.co/tOk7v0j6dc",macaco
1473813761513431044,@whoismoonshine @urfavmoron Eu vim ver o macaco...,macaco
1473813727594139649,"@d_a_u_i me chamar pra ir na gare dar um role tu não chama, mas pra ir no mahanna tu é o primeiro, os de vdd eu sei quem são macaco",macaco
1473813671600136198,@nascimentomnn7 @YouTube Olha nesse Brasil eu não duvido de mais nada....banana comeu o macaco fas tempo...,macaco
1473813660220936192,@Escanor_BS @RafaelFSouza @Osiris1002 Vc ta me devendo áudio xingando o reaper macaco,macaco
1473813514804510723,vou comprar um macaco do impa pra ti tb,macaco
1473813180346478592,"Cansada, pernas doendo horrores… mas nada paga o sorriso do meu macaco qnd me vê, vacila mas irmã ama fortão 🐒❤️❤️❤️",macaco
1473813114240045062,RT @objetoscomcara: macaco do rei leão https://t.co/FCJ20CrhqX,macaco
1473812964352446481,o macaco dessa novela atua melhor que muito ator 🗣,macaco
1473812454085959683,@Drekkkkkkkkkkkk Vai continuar um macaco até esse dia,macaco
1473812242818912260,"RT @luizaofds: tirar foto cmg é 8/80
ou eu vou sair decente ou eu vou parecer um macaco",macaco
1473812237060083721,RT @acervochuuloona: chuu dentro desse macaco com essa menina aí https://t.co/Ez11V8S9TZ,macaco
1473811580366241796,"fui perguntar pra mina na loja se tinha o tênis tamanho 45 e ela deu risada da minha cara, foda esse preconceito com quem tem pé de macaco, lamentável di verdadi…",macaco
1473811269765447687,"@futebol_info @venecasagrande Deram banana para macaco, agora querem mais! Aguenta essa turma agora!",macaco
1473810933868806148,"RT @marcbro11: Pegada monstra hj com o @NovinhoSPt -  sarrando, suando e beijando muito. Se liga ae no tesão com o mlk... @frotnegro @carak…",macaco
1473810820912005123,"RT @marcbro11: Pegada monstra hj com o @NovinhoSPt -  sarrando, suando e beijando muito. Se liga ae no tesão com o mlk... @frotnegro @carak…",macaco
1473810765421367298,"RT @complexoCPX: Foi morador que me falou que todo mundo gostou…🎶
Tropa do macaco russo é a melhor gestão!!🦧🚩❤️ https://t.co/tOk7v0j6dc",macaco
1473810642834448388,@marceloarcanj15 Cade as picture seu macaco?,macaco
1473810596940460038,"RT @MNNEWS6: Se eu falar que o macaco 🐒 chegou pilotando uma moto 🏍️, tentou sequestrar a criança e não mostrar o vídeo, ninguém acredita.…",macaco
1473810480275808256,"RT @complexoCPX: Foi morador que me falou que todo mundo gostou…🎶
Tropa do macaco russo é a melhor gestão!!🦧🚩❤️ https://t.co/tOk7v0j6dc",macaco
1473810479462113280,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473810463154712576,queria uma macaco,macaco
1473810367415521284,@Rconstantino A banana come o macaco 😞,macaco
1473810247227686919,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473810233126531073,@pokemoncalvo Macaco com perna de galinha,macaco
1473809787225845766,@ManfroiRenato Bando de.macaco adestrado,macaco
1473809658091646981,"-mihalk: esses macaco humandrills eles imitam os humanos,aprenderam a usar armas. Se tornaram um oponente forte para um jovem arrogante
-zoro; ta falando de mim
-mihalk: tem mais alguem aqui?
nossa me arrupiou os pelo do cy",macaco
1473809536750395395,@bruoliveira_7 vou ficar parecendo um macaco https://t.co/Ja5HaU1TVF,macaco
1473809383893127171,Nao poso esperar pra comer esse macaco,macaco
1473809144092270592,@Rconstantino Macaco togado!,macaco
1473809045119279109,o macaco do rei leao https://t.co/hXpA0R1qNd,macaco
1473808812406620166,@Viniciu98406031 @Liberalism038 @macaco_copero @betoleite21 @folha @lnarloch O minto e sua corja são vagabundos assim como os  do PT. Me explica porque estão cortando verbas dos hospitais enquanto aumentam o fundo eleitoral para 6 bilhões e adivinha o PT não votou contra. Para de achar que o PT é à salvação do povo.,macaco
1473808620584423425,@pokemoncalvo Macaco pelado,macaco
1473808216735817737,"@penteadovini O comentário do Tiago é horroroso, coisa de gente mimada e escrota falar ""uau pagamos seu salário"" mas daí comparar com chamar alguém de macaco, pra mim, é forçar a barra 🤷🏽‍♂️🤷🏽‍♂️",macaco
1473808181184892938,RT @moarajuliana: assistindo get back e lembrando da vez que o macaco louco arrumou uma namorada que era tipo a yoko https://t.co/HCwqCYpQ9P,macaco
1473808147802435589,"@silva2x_ @deslogx5 @ilxnftn em nenhum momento eu falei macaco, oxe, e um emoji cara calma",macaco
1473807853383299076,"RT @AllanPonts: Assim, até o macaco Tião terá 90% dos votos...e você continua de luto pelo Sete de setembro? https://t.co/nQ54ZodSzG",macaco
1473807833007337476,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473807333838962690,"RT @complexoCPX: Foi morador que me falou que todo mundo gostou…🎶
Tropa do macaco russo é a melhor gestão!!🦧🚩❤️ https://t.co/tOk7v0j6dc",macaco
1473807217900109829,@macaco_agiota_ eu tb n sei,macaco
1473807206952935425,"@killuadeal @deslogx5 @ilxnftn kkkkk, chamar outro de macaco n é racismo nn",macaco
1473807147779739649,"Assim, até o macaco Tião terá 90% dos votos...e você continua de luto pelo Sete de setembro? https://t.co/nQ54ZodSzG",macaco
1473807047053529092,@hec_tares O cara gosta do Macaco Noturno e quer falar alguma coisa,macaco
1473806765670256647,comprei o jogo dos macaco pra 5 pessoas. o melhor jogo da história,macaco
1473806707126337536,"RT @marcbro11: Pegada monstra hj com o @NovinhoSPt -  sarrando, suando e beijando muito. Se liga ae no tesão com o mlk... @frotnegro @carak…",macaco
1473806425902268418,@Gabrenis assiste fate macaco assiste agora assiste imediatamente,macaco
1473806242745401346,"@reachftn @guiffps @FireeFN2 Tbm, vai la ficar chamando os outros de macaco e de pobre em call, pra tu no futuro ser um pedaço de bosta desempregado e sem caráter algum, fudido, falava do wantzuk e faz pior. Pior q bosta!",macaco
1473806007851757572,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473805961886412810,"RT @complexoCPX: Foi morador que me falou que todo mundo gostou…🎶
Tropa do macaco russo é a melhor gestão!!🦧🚩❤️ https://t.co/tOk7v0j6dc",macaco
1473805943871873040,@nopperaboo2 Cade “macaco”,macaco
1473805940721950723,RT @moarajuliana: assistindo get back e lembrando da vez que o macaco louco arrumou uma namorada que era tipo a yoko https://t.co/HCwqCYpQ9P,macaco
1473805883427549190,"JJ é macaco velho…
vcs acham q ele está respondendo jornalistas brasileiros a toa!?!? 
Está usando eles para mandar recado, sabe q só existem 2 formas de sair: demissão ou pagar a multa.
Confusão, derrota e polêmica, aumentam a possibilidade mais próxima no momento, DEMISSÃO. https://t.co/SRo4X7A2hk",macaco
1473805838531936258,"@tempotempotemp @dez_no_macaco @_makavelijones Pior que falam, por isso ninguém dá atenção.",macaco
1473805726925602823,pq na hora de fazer genérico falando sobre pautas raciais que envolvem artistas negros com o the weeknd a pessoa sabe muito bem mas não chegou nem no meu PV pra me pedir desculpas por terem me chamado de macaco vai entender 😅 https://t.co/RfTZEy9fj4,macaco
1473805415997652995,RT @moarajuliana: assistindo get back e lembrando da vez que o macaco louco arrumou uma namorada que era tipo a yoko https://t.co/HCwqCYpQ9P,macaco
1473805402869485573,@WtfAnaM @FilosofiaMderna ele sabe desenhar macaco,macaco
1473805384494333961,queria muito fumar um rabo de macaco e ir no aquário do rio me sentir um peixe me conectar com os 70% de água que eu tenho no corpo https://t.co/PiSj9Cd8Ne,macaco
1473805374461734912,@elfffffo sim demais e eh uns negocio feio horrendo uns macaco leão sei la oq d roupa mas tipo MUITO feio eu não entendo como alguém paga milhoes d dólares c uma merda dessa só pra mostrar status online kkkkkkkk eh muito tosco juro,macaco
1473805314109718537,"RT @TROPADOURSOOFC: OS FAIXA PRETA DO CV ABELHA, URSO, PROFESSOR E MACACO RUSSO 🎶🐻🦧🐝👨‍🏫🚩🥈🥋 https://t.co/KVY8n5EtFS",macaco
1473805308610990081,@vitoriadoharry Respeita os macaco vaca,macaco
1473805145821618177,@Drakken_RHFG @Perryk1ng @kirigawa_krw é errado cara não foi isso o que eu quis dizer. Eu só acho um exagero falar que algo é melhor em base na sua preferência porque isso não é certo. nem todo mundo pensa que nem você mas enfim eu não vou julgar você só por causa disso Cada macaco no seu galho.,macaco
1473805085612326915,@w1lk4l1sb0a Tem macaco nesse circo?,macaco
1473804897967554560,@Amsterdan_10 @seufonso @bbcbrasil Espécie humana vem de um primata próximo ao macaco e nem por isso somos macacos. Árvores genética é uma coisa muito complexa,macaco
1473804820330991617,"sempre que cai sun nas minhas rixas eu vou buildar tank, pq vou clonar ele 3x e ficar 3 macaco batendo na torre tomando dano pra partida acabar logo EU NAO SUPORTO JOGAR DE SUN",macaco
1473804560129007619,assistindo get back e lembrando da vez que o macaco louco arrumou uma namorada que era tipo a yoko https://t.co/HCwqCYpQ9P,macaco
1473804558845546497,@killuadeal @ilxnftn querer usar um emote de macaco é foda em killuadeal,macaco
1473804460552073217,RT @acervochuuloona: chuu dentro desse macaco com essa menina aí https://t.co/Ez11V8S9TZ,macaco
1473804194125688837,Agora eu uso a figurinha no zap do macaco depressivo tomando banho pra tudo,macaco
1473803985266040845,"Diário de babá
Hoje minha sobrinha chorou por 30min consecutivos
o motivo: eu nao posso dar um macaco de verdade pra ela no natal",macaco
1473803967998136327,"RT @complexoCPX: Foi morador que me falou que todo mundo gostou…🎶
Tropa do macaco russo é a melhor gestão!!🦧🚩❤️ https://t.co/tOk7v0j6dc",macaco
1473803903921803273,"@gugachacra Mamãe me acode, eu só espero que nenhum deles resolvam emprestar o boca de macaco, daí você vim aqui e pedir para avisamos o Birolo para fazer o mesmo. Há va pra porra.",macaco
1473803789635399683,RT @acervochuuloona: chuu dentro desse macaco com essa menina aí https://t.co/Ez11V8S9TZ,macaco
1473803719657635840,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473803518783987715,"Melhor música (não axé) mas os caymmi, Matheus aleluia, Gil, Gal, Moraes Moreira etc...melhor culinária. Rango farto. Maravilhoso. Comi melhor aqui do que na França.   Praia absurda. Paradisíaca. Macaco. Iguana. Rio. Praia. Bahia é responsa!",macaco
1473803488152989702,Vivi p ver minha mãe usando figurinha de macaco https://t.co/HNyOhVDSJ5,macaco
1473803391260372998,Macaco é o mdm me emprestou o money pra dar o tapa 😭♥️,macaco
1473802985251684353,"RT @complexoCPX: Foi morador que me falou que todo mundo gostou…🎶
Tropa do macaco russo é a melhor gestão!!🦧🚩❤️ https://t.co/tOk7v0j6dc",macaco
1473802665108852742,@killuadeal @ilxnftn qual a necessidade de mandar emote de macaco killuadeal?,macaco
1473802528164884487,"RT @TROPADOURSOOFC: OS FAIXA PRETA DO CV ABELHA, URSO, PROFESSOR E MACACO RUSSO 🎶🐻🦧🐝👨‍🏫🚩🥈🥋 https://t.co/KVY8n5EtFS",macaco
1473802460091371523,"@zSenshi_Sama um macaco me seguia velho, caralho",macaco
1473802160496390153,Longe de casa realmente nao é ruim nao mt legal macaco noturno é pika sem falar que ele usa uma camisa bolada da holanda https://t.co/dpI1zQFlVW,macaco
1473801791582224398,"@carlostenorio90 @maridelisieux Com essa sua bio ai eu que devo ser o gordo sem pai né, ainda confunde um símbolo pagão com um terço porque é só um larper macaco e analfabeto",macaco
1473801271245221898,macaco noturno &gt;&gt;&gt;&gt;&gt;&gt;&gt; homem-aranha,macaco
1473801205600165890,"@_007V2 @Yappylitz @HyllleyOnlyfans Qual utilidade da conta trancada: falar coisas que você não falaria em público 

O que cérebro de macaco faz:MANDA INDIRETA NA PORRA DA TRANCADA",macaco
1473800556586147854,"RT @complexoCPX: Foi morador que me falou que todo mundo gostou…🎶
Tropa do macaco russo é a melhor gestão!!🦧🚩❤️ https://t.co/tOk7v0j6dc",macaco
1473800306437861376,"ninguém liga pra porra nenhuma em nenhum momento, tudo é tão importante e significativo quanto um macaco velho morrendo por uma onça no meio da floresta sem ninguém ver https://t.co/6ItOewbujY",macaco
1473800113533374465,"@WtfAnaM @FilosofiaMderna não sei falar linguagem de adolescente, não sei qq pode ser uma nft, não sei desenhar macaco, ta difícil",macaco
1473799853125902353,@fcdecoxa Um desenho de um macaco feio que vale muito por ser feito por um computador que tá fodendo o meio ambiente,macaco
1473799627245867015,"Foi morador que me falou que todo mundo gostou…🎶
Tropa do macaco russo é a melhor gestão!!🦧🚩❤️ https://t.co/tOk7v0j6dc",macaco
1473799371762327555,"@dez_no_macaco @GabrielDrint @_makavelijones Se é reformista, automaticamente a atuação de Lula e do partidos é dentro dos limites da democracia-liberal. Fala pra uma mãe de família que tinha o que comer, emprego, filho estudando, marido empregado que Lula traiu a classe a classe trabalhadora.",macaco
1473799329710329866,"Não entendo, porq xingar alguem de primata e macaco num jogo online ficou ""NORMAL""
mermão eu não consigo entender kkkk
Realmente, quem faz umas parada dessa nunca deve ter sofrido racismo né",macaco
1473799142317117441,"@perfectyzx Eu pensei q era mais um dos vídeos de porn do twitter, mas não, é um porn FILHA DA PUTA DO KRL Q VAI ME FAZER TER A PORRA DE UMA ANCEA DE VOMITO TODA A VEZ Q EU CAGAR OU COMER UM CHOCOTONE, VAI TE FUDER INTERNET
IMAGINA O MACACO VENDO OQ A GENTE FAZ COM O % DE DNA DELE
PUTA MERDA",macaco
1473798912616062982,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473798718126239751,@_HarukaKai @asdjrrsd @rangerlol1 eh yuumi top como q vc vai fazer ww top macaco burro,macaco
1473798496872456208,"Dá o play, Macaco!",macaco
1473798344216440834,Minho macaco acucarado,macaco
1473798337157644292,"Crime organizado dos macacos, gorilas que desenham a vida e dirigem a mente dos seres humanos até formarem se em capacho e escravidao moderna, no momento me assedianfo com um macaco posicionado na casa de uma idosa parasita da minha ex mulher, Rua Das Catorritas 09 Vila Cloris BH https://t.co/81Pv1FKp0X",macaco
1473798304869896195,"""de onde vem a preguiça geral das pessoas?"" - a mente humana veio do macaco um animal preguiçoso #tellonym  https://t.co/hx5tul1HJH",macaco
1473798175446249476,ele é tão [inaudível] [censurado] [plantão da globo] [macaco batendo prato] [sirene] [buzina de caminhão] https://t.co/JJ3pwelPWB,macaco
1473798054801252355,"como assim melhor animação, só teve what if e aquele macaco do hulu https://t.co/9QBn57d0ph",macaco
1473797723933622278,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473797419905212418,@_joanabrites ele tem um macaco no nariz,macaco
1473797208331931658,os cara brigam por causa de champ de lol namoral o cérebro de um macaco prego amarelo https://t.co/QiRl0IZLWY,macaco
1473796994284019718,Feliz demais em ver esse macaco bravo pq joguei um negocio que ele queria fora,macaco
1473796805326426119,Macaco enrola o rabo p fala do rabo alheio,macaco
1473796790591934467,@GustaLinhares2 @biel140807 q isso seus macaco,macaco
1473796765979709448,"RT @Dereguejohnson2: @ezequielfillip3 @Kalugatin @zaaaapros @OGatoGalactico a arte n valoriza nada, isso é tudo um esquema de pirâmide e la…",macaco
1473796718684684295,"RT @HLNewsBr: 10- O Louis gostaria de ter um macaco de estimação, ""Eu gostaria de adotar um chimpanzé e construir uma amizade eterna, seria…",macaco
1473796623717261316,"@dez_no_macaco @GabrielDrint @_makavelijones Não é traição. Nem Lula e nem o PT foram revolucionários, nem na criação do partido. Lula está mais para um trabalhismo sindicalista do que um socialista. Traição é quando vc recebe algo diferente do que foi prometido. Lula nunca foi comunista (infelizmente).",macaco
1473796222330843138,"Eu me banho de ouro, eu faço isso com gosto
Se me botar numa lata, envelheço de novo
Se meu dente cair, eu implanto de ouro
Só tem macaco velho, tattoo no pescoço
Tetoooooo 🎵",macaco
1473795733216272390,botaram a porra de um vídeo de um macaco batendo punheta na minha tml https://t.co/M5SBpN3I6g,macaco
1473795273302368258,ainda vou ter um macaco,macaco
1473795159376674820,"@mylecagada pq tá se exaltando tanto?Eu vi tudo de snk, acompanhei desde de 2018 a obra, tô tentando discutir aqui e vc aí parecendo um macaco digitando. Essa trama dela é literalmente oq eu falei de ser a personagem que grita Eren e não pensa por si msm",macaco
1473795052614864901,"@omagoruan @xicograziano E não é verdade? Quem tem que aprender é o Ciro, ele é que quer ser eleito. Se uma coisa simples como esta ele não aprende, então que ele vá pentear macaco.",macaco
1473794815238283267,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473794645075320833,"Hj eu vi uma criança chamando a outra de ""macaco"" eu corrige e dei um apavoro... Dps o ser chamou a msm criança de ""escravo""..... Sério, que educação os pais dão pra esses verminhos",macaco
1473794540444266504,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473794287259291648,Se mais algum macaco responder aquele tweet eu xingo até a última geração da família dele,macaco
1473793946388250633,Votem no macaco https://t.co/z4ikQkH0xV,macaco
1473793821699883022,@scottonauta Aceita um vídeo de macaco?,macaco
1473793799679791110,tou a morrer a rir c as cenas do macaco AHAHAHAH,macaco
1473793321210421257,PQ OS NFT DE MACACO É TUDO ASSIM? https://t.co/fVMNLtHr8y,macaco
1473793203014967302,@NadiaBelo @Euzebino @Sukitabr resumindo: e só um macaco q coloca roupa e personaliza pique jogo de mundo aberto em que geral pode só printar e fingir q tem mas dentro dessa foto de macaco tem dindin,macaco
1473792923984699401,"SIM, SIM, JOSH ALEXANDER CONTRA UM MACACO ESPACIAL, COMO EU TE AMO TEW, COMO EU TE AMO https://t.co/M5lmGb4jdH",macaco
1473792889092288515,"@uniaobolsolula Gosto de vários, mas acho q macaco",macaco
1473792667574280192,"Juliana Linhares – Nordeste Ficção
Liège – Ecdise
Liniker – Índigo Borboleta 🦋 Anil
Linn da Quebrada – Trava Línguas
Lupe de Lupe – Lula 🦑
Macaco Bong – Mondo Verbero
Manu Gavassi – Gracinha
Maria Portugal – Erosão
Marina Sena – De Primeira
Marisa Monte – Portas 🚪",macaco
1473792217500340226,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473792112965689347,"@RamoodPrivada @Eri_Based @Kamaradlisk3 é grupo, da última vez que fizemos um server vcs pareciam um bando de macaco",macaco
1473791814415134733,"Sopa do macaco, uma delicia https://t.co/imfYSc0krt",macaco
1473791641647558667,só tem gente com icon de macaco gente da onde saiu isso,macaco
1473791467453919233,@phillanthropic O MACACO IGUAL AO DA NETFLIX 🗣,macaco
1473791328089788425,Puto pq a desgraça do desodorante q comprei não presta e agora tô fedendo igual a macaco aqui na academia,macaco
1473791069276057601,@Pedrothop @aguirressivo eu amo figurinha de macaco,macaco
1473791013491777538,@Pedrothop @thosesofttears eu mandei todas de macaco q eu tinha pra ela e ela nem salvou,macaco
1473791013164572676,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473790977915695107,@Twitchz5 @zyeefn @yankxzzxd Todo mundo usa emoji de macaco kkkkkkkkkkk tá se doendo pq,macaco
1473790862110900231,@ixrley @zyeefn @yankxzzxd Em vez de mandar o emoji me chama logo de macaco,macaco
1473790791327830016,@BigSzamar69 * figurinha do macaco pensando *,macaco
1473790702064746506,@aguirressivo @thosesofttears twitter plataforma horrível n tem figurinha de macaco,macaco
1473790694472962055,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473790510489821200,@MarterCoutinho que que tu ta falando macaco,macaco
1473790476465709067,RT @acervochuuloona: chuu dentro desse macaco com essa menina aí https://t.co/Ez11V8S9TZ,macaco
1473790358031118338,"RT @Metropoles: ➡️ Torcedora do Athletico-PR nega ato racista em depoimento à polícia.

A mulher de 24 anos afirmou que ""comportamento prim…",macaco
1473790294055436296,@MayMichelle9 Se jogar 20tão no macaco a conta do hospital sai de graça,macaco
1473790237918867459,"RT @owand_: Racismo é um negócio foda né.

E eu não to falando do racismo que a direita reacionária considera racismo, que é praticamente s…",macaco
1473789860083290121,@MauKog @mateuscinco Arte foda = Macaco colorido,macaco
1473789780701941760,"RT @artemimisia: um drama que eu gostaria de ver se desenrolar:
NFT da selfie do macaco
https://t.co/7IxbvaV1W1",macaco
1473789677719195654,@Gostoderefri E estátua de macaco,macaco
1473789523339456519,RT @AlliyeSow: Me dá uma raiva quando vejo esquerdista dizendo que racismo contra preto só existe porque é gente pobre. O Neymar foi chamad…,macaco
1473789316325421058,CARALHO DE MACACO,macaco
1473789242463723522,"@jmleavebighit @KingOrQueen96 @appleheadri É queridinha da mídia sim 🥱 
Racista? Eu sou negra sua piranha fedida. Beyoncé não teve que quebrar barreira nenhuma, n enfrenta metade do que o MJ e outros artistas negros do passado tiveram que enfrentar. E o MJ já era chamado de macaco antes de qq acusação, sua idiota",macaco
1473788114057502727,RT @AlliyeSow: Me dá uma raiva quando vejo esquerdista dizendo que racismo contra preto só existe porque é gente pobre. O Neymar foi chamad…,macaco
1473788077621628942,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473787655301304321,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473787542453501960,"viu, eu sempre disse que queria um macaco!! https://t.co/U9hDgHDKLY",macaco
1473787249171087362,Esperando sair uma nova temporada de Nathan for You pra descobrir que na real esse esquema de comprar e vender foto de macaco fudido com N*F*T é tudo um grande plano elaborado do Nathan Fielder,macaco
1473786549095608331,@solenzitos Teu cu macaco,macaco
1473786449690570752,@Geovane_CRF Motoqueiro fantasma o último macaco das trevas o filme,macaco
1473786442371551234,@reizin157b @trembl_57 Ai macaco kkkkk @trembl_57,macaco
1473786408858841088,"@XOTesfayeStyles Ok elo ele pode odiar o cara mas não muda que oq ele fez foi errado, sacou? ele pode ter briga com o cara mas isso não é motivo pra brincar com o boneco de macaco e colaborar com essa merda, mas já entendi que você quer se fazer de cega então ok passar bem pq é cansativo",macaco
1473785949238620160,@euthiagof Bota o do latino com o macaco,macaco
1473785891822915589,"Me dá uma raiva quando vejo esquerdista dizendo que racismo contra preto só existe porque é gente pobre. O Neymar foi chamado de ""macaco"" por um gringo, isso é o quê? O que fez os colonizadores venderem gente, desumanizando africanos, dando início ao capitalismo racial, é o quê?!",macaco
1473785846922948616,"@crueldevonne @por_ana_la @ZAMENZA eles já tão gravando, se tão apostando nela é pq tão gostando do resultado. tem um monte de macaco velho da tv nesse projeto, eles devem saber se alguém tem potencial ou não.",macaco
1473785783593017345,"@XOTesfayeStyles Vou te dar um exemplo: se você vai e fala a nword e diz que foi automático sem maldade que isso não quer dizer que tu é racista, vai mudar alguma coisa que é uma atitude racista?  fazer graça com o boneco de macaco com a foto do cara é uma atitude racista",macaco
1473785416708939781,"@otempo Homem é homem, menino é menino, macaco é macaco e esse é aí é....

Que música! Que letra!",macaco
1473785375747366917,"Um @Sporting_CP superior ao Casa Pia teve de suar muito para assegurar a passagem.

Uma menção honrosa aos homens de Pina Manique pela tremenda atitude e outra para os Leões que, sem pudores nem vedetismos, trocam o fato de gala pelo fato-macaco. 🦁💪

#garra #TacadePortugal",macaco
1473785313562607620,"@NemerNeves Reparando bem, esse macaco parece a Outramãe...",macaco
1473785277982388224,@badbunn7y E como tu afirma q ele só pisou no boneco com o rosto dele pq era um macaco e oq o cara não é branco?????? Sendo q o motivo dele não gosta do cara é totalmente longe disso??????? E sim foi automático pq ele não pagou o boneco é ficou admirando e associando a cor do cara com urso,macaco
1473784878109966341,o meu corretor já muda automaticamente de macaco pra mamaco,macaco
1473784694533677068,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
1473784572945084424,"RT @_puppet: A diferença entre chamar alguém de macaco e mandar um ""eu pago teu salário"" é só a coragem. Respeito mais a do primeiro, inclu…",macaco
